"iid","match","pid","decision","decision_count","like","like_total","gender","attr_self","sinc_self","fun_self","intel_self","amb_self","attr","sinc","intel","fun","amb","shar","goal","first_round","last_round","same_field","same_origin"
33,0,51,"0",4,3,9,"0",6,8,6,8,8,7,5,9,1,9,2,0,"0","0","0","0"
33,0,52,"1",4,8,13,"0",6,8,6,8,8,9,9,8,9,7,9,0,"0","0","0","0"
33,0,53,"0",4,6,13,"0",6,8,6,8,8,8,7,5,6,7,4,0,"0","0","0","0"
33,0,54,"0",4,5,11,"0",6,8,6,8,8,5,6,5,5,6,8,0,"0","0","0","0"
33,0,55,"0",4,5,13,"0",6,8,6,8,8,7,7,6,6,6,4,0,"0","0","0","0"
34,0,42,"0",1,5,10,"0",7,7,7,7,8,5,4,5,6,7,6,2,"0","0","0","0"
34,0,44,"0",1,5,13,"0",7,7,7,7,8,4,6,5,4,5,3,2,"0","0","0","0"
34,0,45,"0",1,5,12,"0",7,7,7,7,8,4,5,6,5,6,5,2,"0","1","1","0"
34,0,47,"0",1,5,11,"0",7,7,7,7,8,3,3,5,3,5,3,2,"0","0","1","0"
34,0,48,"0",1,4,11,"0",7,7,7,7,8,5,4,3,3,2,2,2,"0","0","0","0"
34,1,49,"1",1,7,13,"0",7,7,7,7,8,7,8,8,7,8,6,2,"1","0","1","0"
34,0,50,"0",1,5,12,"0",7,7,7,7,8,4,4,6,6,7,4,2,"0","0","0","0"
34,0,51,"0",1,3,9,"0",7,7,7,7,8,3,3,4,2,2,2,2,"0","0","0","0"
34,0,52,"0",1,4,9,"0",7,7,7,7,8,4,4,5,4,5,3,2,"0","0","0","0"
34,0,53,"0",1,5,13,"0",7,7,7,7,8,5,4,6,3,7,3,2,"0","0","0","0"
34,0,54,"0",1,5,12,"0",7,7,7,7,8,4,6,6,5,7,3,2,"0","0","1","0"
34,0,55,"0",1,5,15,"0",7,7,7,7,8,4,4,5,6,6,5,2,"0","0","0","0"
35,0,42,"0",7,8,12,"0",8,9,9,9,7,6,8,9,8,7,9,2,"0","0","0","0"
35,0,43,"0",7,8,13,"0",8,9,9,9,7,6,8,8,8,7,7,2,"0","0","0","0"
35,0,44,"0",7,6,14,"0",8,9,9,9,7,5,8,7,7,7,5,2,"0","0","0","0"
35,1,45,"1",7,8,15,"0",8,9,9,9,7,7,8,9,7,8,9,2,"0","0","0","0"
35,1,46,"1",7,8,16,"0",8,9,9,9,7,8,8,9,9,8,10,2,"0","1","0","0"
35,0,47,"0",7,6,12,"0",8,9,9,9,7,5,6,8,8,7,8,2,"0","0","0","0"
35,0,48,"1",7,7,13,"0",8,9,9,9,7,8,8,7,8,7,6,2,"0","0","0","0"
35,1,49,"1",7,8,15,"0",8,9,9,9,7,7,9,9,9,9,10,2,"0","0","0","0"
35,1,50,"1",7,8,15,"0",8,9,9,9,7,6,8,8,10,8,9,2,"0","0","0","0"
35,0,51,"1",7,7,10,"0",8,9,9,9,7,8,8,6,6,7,6,2,"0","0","0","0"
35,0,52,"0",7,7,13,"0",8,9,9,9,7,6,7,10,7,7,9,2,"0","0","0","0"
35,1,53,"1",7,8,16,"0",8,9,9,9,7,8,8,8,8,8,6,2,"0","0","0","0"
35,0,54,"0",7,7,14,"0",8,9,9,9,7,6,8,8,6,7,9,2,"0","0","0","0"
35,0,55,"0",7,8,16,"0",8,9,9,9,7,6,8,8,8,8,6,2,"0","0","0","0"
36,0,42,"0",3,2,6,"0",8,7,8,8,6,2,2,4,1,5,1,3,"0","0","0","0"
36,0,43,"0",3,1,6,"0",8,7,8,8,6,1,1,1,1,1,1,3,"0","0","0","0"
36,0,44,"0",3,1,10,"0",8,7,8,8,6,1,1,1,1,1,1,3,"0","1","0","0"
36,0,45,"0",3,3,10,"0",8,7,8,8,6,2,2,5,2,8,4,3,"0","0","0","0"
36,0,46,"0",3,3,9,"0",8,7,8,8,6,2,5,4,3,4,2,3,"0","0","0","0"
36,0,47,"0",3,1,6,"0",8,7,8,8,6,1,3,5,1,2,1,3,"0","0","0","0"
36,0,48,"0",3,2,8,"0",8,7,8,8,6,3,1,2,2,2,3,3,"1","0","0","0"
36,1,49,"1",3,8,16,"0",8,7,8,8,6,4,5,8,8,10,8,3,"0","0","0","0"
36,0,50,"0",3,5,12,"0",8,7,8,8,6,5,4,8,5,8,3,3,"0","0","0","0"
36,1,51,"1",3,5,10,"0",8,7,8,8,6,5,2,6,2,5,4,3,"0","0","0","0"
36,0,52,"0",3,3,9,"0",8,7,8,8,6,1,5,5,2,5,2,3,"0","0","0","0"
36,0,53,"1",3,7,13,"0",8,7,8,8,6,9,8,8,5,6,7,3,"0","0","0","0"
36,0,54,"0",3,4,11,"0",8,7,8,8,6,3,4,6,4,5,2,3,"0","0","0","0"
36,0,55,"0",3,5,12,"0",8,7,8,8,6,5,6,8,6,8,4,3,"0","0","0","0"
37,0,42,"1",9,4,8,"0",7,8,7,9,5,4,4,6,7,5,4,3,"0","0","0","0"
37,0,43,"0",9,3,7,"0",7,8,7,9,5,4,7,8,2,6,2,3,"1","0","0","0"
37,1,44,"1",9,7,13,"0",7,8,7,9,5,7,6,8,6,9,6,3,"0","0","1","0"
37,0,45,"0",9,4,11,"0",7,8,7,9,5,6,4,7,4,5,2,3,"0","0","0","0"
37,0,46,"1",9,6,13,"0",7,8,7,9,5,8,5,9,7,6,5,3,"0","0","0","0"
37,0,47,"0",9,5,9,"0",7,8,7,9,5,3,5,7,6,6,6,3,"0","0","0","0"
37,0,48,"1",9,7,11,"0",7,8,7,9,5,8,5,6,9,4,6,3,"0","0","0","0"
37,0,49,"0",9,3,10,"0",7,8,7,9,5,6,5,5,4,4,4,3,"0","0","0","0"
37,0,50,"1",9,5,12,"0",7,8,7,9,5,6,3,6,8,4,4,3,"0","0","0","0"
37,0,51,"1",9,6,13,"0",7,8,7,9,5,7,4,7,7,6,8,3,"0","0","0","0"
37,1,52,"1",9,5,11,"0",7,8,7,9,5,2,6,6,6,4,5,3,"0","0","0","0"
37,0,53,"1",9,6,13,"0",7,8,7,9,5,7,7,7,4,7,4,3,"0","0","0","0"
37,0,54,"0",9,3,10,"0",7,8,7,9,5,4,3,4,2,3,3,3,"0","1","0","0"
37,0,55,"1",9,4,11,"0",7,8,7,9,5,5,7,6,7,4,5,3,"0","0","0","0"
38,0,42,"0",4,8,16,"0",8,2,7,8,8,8,8,10,7,7,7,2,"1","0","0","0"
38,0,43,"0",4,5,10,"0",8,2,7,8,8,3,7,10,4,8,2,2,"0","0","0","0"
38,0,44,"0",4,5,12,"0",8,2,7,8,8,5,10,7,4,5,7,2,"0","0","0","0"
38,0,45,"0",4,4,11,"0",8,2,7,8,8,6,6,8,3,8,3,2,"0","0","0","0"
38,0,46,"0",4,6,14,"0",8,2,7,8,8,10,6,6,9,5,3,2,"0","0","0","0"
38,0,47,"0",4,8,14,"0",8,2,7,8,8,7,9,7,7,4,3,2,"0","0","0","0"
38,0,48,"1",4,8,16,"0",8,2,7,8,8,8,6,5,8,5,3,2,"0","0","0","0"
38,1,49,"1",4,7,15,"0",8,2,7,8,8,9,9,9,8,5,3,2,"0","0","0","0"
38,1,50,"1",4,7,14,"0",8,2,7,8,8,8,8,8,9,9,7,2,"0","0","1","0"
38,0,51,"0",4,7,15,"0",8,2,7,8,8,8,7,9,8,8,3,2,"0","0","1","0"
38,0,52,"0",4,6,11,"0",8,2,7,8,8,2,9,9,3,8,3,2,"0","0","1","0"
38,0,53,"0",4,2,8,"0",8,2,7,8,8,3,9,9,3,9,5,2,"0","0","0","0"
38,0,54,"0",4,5,11,"0",8,2,7,8,8,3,9,9,5,9,5,2,"0","0","0","1"
38,1,55,"1",4,9,19,"0",8,2,7,8,8,8,8,8,8,9,8,2,"0","0","1","0"
39,0,43,"1",3,8,14,"0",6,9,6,8,7,7,9,8,7,6,5,1,"0","0","0","0"
39,0,44,"0",3,2,7,"0",6,9,6,8,7,4,7,7,4,5,1,1,"0","0","0","0"
39,0,45,"0",3,5,10,"0",6,9,6,8,7,4,5,7,1,5,1,1,"0","0","0","0"
39,1,47,"1",3,7,12,"0",6,9,6,8,7,5,5,8,8,5,7,1,"0","0","0","0"
39,0,48,"1",3,7,11,"0",6,9,6,8,7,8,5,6,7,5,5,1,"0","0","0","0"
41,0,28,"1",1,5,7,"1",5,7,5,8,5,8,8,8,8,8,8,3,"0","0","0","0"
43,0,21,"0",7,5,11,"1",3,8,3,7,2,4,5,6,4,6,2,0,"0","0","0","0"
43,0,22,"0",7,5,9,"1",3,8,3,7,2,4,5,5,3,5,1,0,"0","0","0","0"
43,1,23,"1",7,6,13,"1",3,8,3,7,2,4,6,5,4,3,2,0,"0","0","0","0"
43,0,24,"0",7,5,12,"1",3,8,3,7,2,5,5,6,4,7,2,0,"0","1","0","0"
43,0,25,"1",7,6,10,"1",3,8,3,7,2,8,5,6,6,5,1,0,"0","0","0","0"
43,0,26,"1",7,5,7,"1",3,8,3,7,2,6,5,7,5,5,2,0,"0","0","0","0"
43,0,27,"1",7,6,8,"1",3,8,3,7,2,7,6,5,7,3,5,0,"0","0","0","0"
43,0,28,"0",7,5,8,"1",3,8,3,7,2,5,6,6,4,7,6,0,"0","0","0","0"
43,0,29,"0",7,5,10,"1",3,8,3,7,2,4,4,5,4,6,5,0,"0","0","0","0"
43,0,30,"0",7,3,9,"1",3,8,3,7,2,3,4,7,3,7,1,0,"0","0","0","0"
43,0,31,"1",7,6,11,"1",3,8,3,7,2,6,6,6,6,5,3,0,"0","0","0","0"
43,0,32,"0",7,6,11,"1",3,8,3,7,2,5,6,7,4,4,3,0,"0","0","0","0"
43,0,33,"0",7,4,10,"1",3,8,3,7,2,4,4,7,3,6,4,0,"0","0","0","0"
43,0,34,"0",7,6,11,"1",3,8,3,7,2,6,5,5,6,7,2,0,"0","0","1","0"
43,0,35,"1",7,5,13,"1",3,8,3,7,2,7,4,7,3,7,5,0,"0","0","0","0"
43,0,36,"1",7,5,6,"1",3,8,3,7,2,6,5,5,4,5,4,0,"0","0","0","0"
43,0,37,"0",7,4,7,"1",3,8,3,7,2,4,6,7,3,6,4,0,"1","0","0","0"
43,0,38,"0",7,5,10,"1",3,8,3,7,2,4,6,7,6,7,2,0,"0","0","0","0"
43,0,39,"0",7,6,14,"1",3,8,3,7,2,3,7,7,7,5,3,0,"0","0","0","0"
44,0,21,"1",18,8,14,"1",7,9,8,9,9,6,7,8,6,7,7,2,"0","0","0","0"
44,1,22,"1",18,6,12,"1",7,9,8,9,9,6,7,6,6,8,5,2,"1","0","0","0"
44,1,23,"1",18,8,17,"1",7,9,8,9,9,8,8,8,10,7,8,2,"0","0","1","0"
44,0,24,"1",18,8,15,"1",7,9,8,9,9,5,7,8,7,8,8,2,"0","0","0","0"
44,0,25,"1",18,7,12,"1",7,9,8,9,9,7,6,6,7,5,4,2,"0","0","0","0"
44,0,26,"1",18,9,14,"1",7,9,8,9,9,8,7,7,8,7,7,2,"0","0","0","0"
44,0,27,"1",18,7,8,"1",7,9,8,9,9,9,7,7,7,6,5,2,"0","0","1","0"
44,0,28,"1",18,5,7,"1",7,9,8,9,9,5,5,5,5,6,5,2,"0","0","1","0"
44,1,29,"1",18,7,13,"1",7,9,8,9,9,7,6,7,6,7,5,2,"0","0","0","0"
44,0,30,"1",18,8,15,"1",7,9,8,9,9,7,7,7,7,6,7,2,"0","0","0","0"
44,0,31,"1",18,9,14,"1",7,9,8,9,9,9,7,7,6,7,7,2,"0","0","0","0"
44,0,32,"1",18,9,15,"1",7,9,8,9,9,7,6,6,7,7,8,2,"0","0","1","0"
44,0,33,"1",18,6,10,"1",7,9,8,9,9,6,7,7,6,6,8,2,"0","0","1","0"
44,0,34,"1",18,8,13,"1",7,9,8,9,9,8,7,8,7,6,6,2,"0","0","0","0"
44,0,36,"1",18,9,10,"1",7,9,8,9,9,7,7,7,5,6,7,2,"0","1","0","0"
44,1,37,"1",18,6,13,"1",7,9,8,9,9,5,5,6,5,7,5,2,"0","0","1","0"
44,0,38,"1",18,7,12,"1",7,9,8,9,9,7,6,6,7,6,5,2,"0","0","0","0"
44,0,39,"1",18,5,7,"1",7,9,8,9,9,8,5,5,5,5,4,2,"0","0","0","0"
45,0,21,"1",17,7,12,"1",7,8,6,8,7,7,8,8,7,9,6,3,"0","0","0","0"
45,1,22,"1",17,6,12,"1",7,8,6,8,7,7,7,7,5,6,5,3,"0","0","0","0"
45,1,23,"1",17,7,14,"1",7,8,6,8,7,7,8,7,6,6,6,3,"1","0","0","0"
45,0,24,"1",17,5,13,"1",7,8,6,8,7,6,6,6,6,5,5,3,"0","0","0","0"
45,0,25,"1",17,7,14,"1",7,8,6,8,7,7,6,6,7,6,6,3,"0","0","0","0"
45,0,26,"1",17,8,10,"1",7,8,6,8,7,7,6,8,7,6,7,3,"0","0","0","0"
45,0,27,"1",17,8,9,"1",7,8,6,8,7,8,8,7,8,6,7,3,"0","0","0","0"
45,0,28,"1",17,8,11,"1",7,8,6,8,7,7,7,7,6,6,6,3,"0","0","0","0"
45,1,29,"1",17,7,13,"1",7,8,6,8,7,8,8,6,7,6,6,3,"0","0","0","0"
45,0,30,"1",17,6,10,"1",7,8,6,8,7,6,6,6,6,6,5,3,"0","0","0","0"
45,0,31,"1",17,8,13,"1",7,8,6,8,7,9,8,8,7,8,6,3,"0","0","0","0"
45,0,32,"1",17,7,15,"1",7,8,6,8,7,9,8,8,8,8,7,3,"0","0","0","0"
45,0,33,"0",17,6,11,"1",7,8,6,8,7,6,5,7,5,7,5,3,"0","0","0","0"
45,0,34,"1",17,7,12,"1",7,8,6,8,7,7,7,7,7,7,7,3,"0","1","1","0"
45,1,35,"1",17,7,15,"1",7,8,6,8,7,8,6,7,6,7,7,3,"0","0","0","0"
45,0,36,"1",17,7,10,"1",7,8,6,8,7,7,7,8,7,7,7,3,"0","0","0","0"
45,0,37,"1",17,7,11,"1",7,8,6,8,7,6,7,6,6,5,6,3,"0","0","0","0"
45,0,38,"1",17,7,11,"1",7,8,6,8,7,6,6,7,9,7,7,3,"0","0","0","0"
45,0,39,"0",17,5,10,"1",7,8,6,8,7,5,7,5,5,6,5,3,"0","0","0","0"
46,0,21,"0",5,8,16,"1",7,8,5,7,7,6,7,10,8,9,8,3,"0","0","0","0"
46,0,22,"0",5,5,12,"1",7,8,5,7,7,5,8,5,5,6,5,3,"0","0","0","0"
46,0,23,"0",5,8,15,"1",7,8,5,7,7,6,8,9,8,8,9,3,"0","0","0","0"
46,0,24,"0",5,8,16,"1",7,8,5,7,7,7,8,8,8,7,9,3,"0","0","0","0"
46,0,29,"0",5,7,14,"1",7,8,5,7,7,6,7,6,8,7,7,3,"0","0","0","0"
46,0,30,"0",5,7,14,"1",7,8,5,7,7,6,8,8,9,8,6,3,"0","0","0","0"
46,0,31,"1",5,8,15,"1",7,8,5,7,7,9,6,7,6,7,8,3,"0","0","0","0"
46,0,32,"1",5,8,16,"1",7,8,5,7,7,8,9,8,7,10,7,3,"1","0","0","0"
46,0,33,"0",5,7,13,"1",7,8,5,7,7,6,8,7,8,8,8,3,"0","0","0","0"
46,1,34,"1",5,8,16,"1",7,8,5,7,7,7,7,7,9,8,7,3,"0","0","1","0"
46,1,35,"1",5,8,16,"1",7,8,5,7,7,8,8,8,6,9,8,3,"0","1","0","0"
46,0,36,"0",5,6,9,"1",7,8,5,7,7,6,7,8,6,9,7,3,"0","0","0","0"
46,0,37,"0",5,7,13,"1",7,8,5,7,7,6,8,9,8,9,7,3,"0","0","0","0"
46,0,38,"1",5,8,14,"1",7,8,5,7,7,8,8,8,10,8,7,3,"0","0","0","0"
46,0,39,"0",5,8,13,"1",7,8,5,7,7,6,8,7,9,7,6,3,"0","0","0","0"
47,0,21,"1",15,5,10,"1",8,7,9,9,3,9,5,6,5,5,7,2,"0","0","0","0"
47,0,23,"1",15,6,12,"1",8,7,9,9,3,5,6,6,4,7,4,2,"0","0","0","0"
47,0,24,"1",15,6,13,"1",8,7,9,9,3,6,6,6,5,6,4,2,"1","0","0","0"
47,0,25,"1",15,6,14,"1",8,7,9,9,3,6,7,5,5,5,2,2,"0","0","0","0"
47,0,26,"1",15,6,8,"1",8,7,9,9,3,5,6,6,6,6,6,2,"0","0","0","0"
47,0,27,"1",15,7,10,"1",8,7,9,9,3,7,5,6,6,4,5,2,"0","0","0","0"
47,0,28,"1",15,7,9,"1",8,7,9,9,3,5,6,7,5,7,5,2,"0","0","0","0"
47,0,29,"0",15,6,12,"1",8,7,9,9,3,5,6,5,6,7,2,2,"0","1","0","0"
47,0,30,"0",15,6,14,"1",8,7,9,9,3,9,5,6,3,6,3,2,"0","0","0","0"
47,0,31,"1",15,6,10,"1",8,7,9,9,3,7,6,6,5,7,5,2,"0","0","0","0"
47,0,32,"1",15,6,12,"1",8,7,9,9,3,5,7,7,6,5,5,2,"0","0","0","0"
47,0,33,"1",15,6,12,"1",8,7,9,9,3,5,6,7,6,6,3,2,"0","0","0","0"
47,0,34,"1",15,6,11,"1",8,7,9,9,3,5,6,7,7,7,6,2,"0","0","1","0"
47,0,35,"1",15,6,12,"1",8,7,9,9,3,7,5,6,5,6,4,2,"0","0","0","0"
47,0,36,"1",15,5,6,"1",8,7,9,9,3,6,6,6,5,8,4,2,"0","0","0","0"
47,0,38,"1",15,6,14,"1",8,7,9,9,3,6,7,7,6,6,6,2,"0","0","0","0"
47,1,39,"1",15,5,12,"1",8,7,9,9,3,3,7,6,5,5,6,2,"0","0","0","0"
48,0,21,"0",1,4,10,"1",7,9,6,7,6,3,8,5,5,8,3,2,"0","1","0","0"
48,0,23,"0",1,3,9,"1",7,9,6,7,6,4,6,6,4,3,3,2,"0","0","0","0"
48,0,28,"0",1,5,9,"1",7,9,6,7,6,7,8,5,6,3,3,2,"0","0","0","0"
48,0,29,"0",1,5,13,"1",7,9,6,7,6,6,8,9,5,9,3,2,"0","0","0","0"
48,0,32,"0",1,4,11,"1",7,9,6,7,6,5,6,8,5,8,3,2,"0","0","0","0"
48,0,34,"1",1,7,11,"1",7,9,6,7,6,7,7,7,5,5,3,2,"0","0","0","0"
48,0,35,"0",1,6,13,"1",7,9,6,7,6,7,7,8,5,5,4,2,"0","0","0","0"
48,0,36,"0",1,6,8,"1",7,9,6,7,6,6,8,7,7,9,4,2,"1","0","0","0"
48,0,37,"0",1,4,11,"1",7,9,6,7,6,3,6,6,5,4,4,2,"0","0","0","0"
48,0,39,"0",1,4,11,"1",7,9,6,7,6,3,5,5,6,5,3,2,"0","0","0","0"
49,0,21,"0",11,6,15,"1",7,10,10,10,8,6,7,8,4,6,4,2,"0","0","0","0"
49,0,23,"0",11,6,14,"1",7,10,10,10,8,7,8,8,6,7,3,2,"0","0","0","0"
49,0,24,"1",11,7,13,"1",7,10,10,10,8,7,7,6,5,6,7,2,"0","0","0","0"
49,0,25,"1",11,8,17,"1",7,10,10,10,8,9,8,7,8,6,5,2,"0","0","0","0"
49,0,26,"1",11,8,13,"1",7,10,10,10,8,9,8,7,7,7,8,2,"0","0","0","0"
49,0,27,"1",11,7,9,"1",7,10,10,10,8,8,8,7,7,7,0,2,"0","0","0","0"
49,0,29,"1",11,7,12,"1",7,10,10,10,8,7,8,8,7,6,5,2,"0","0","0","0"
49,0,32,"1",11,6,13,"1",7,10,10,10,8,7,7,8,7,7,6,2,"0","0","0","0"
49,0,33,"1",11,8,15,"1",7,10,10,10,8,7,7,8,8,8,7,2,"0","0","0","0"
49,1,34,"1",11,6,13,"1",7,10,10,10,8,8,8,7,6,7,6,2,"1","0","1","0"
49,1,35,"1",11,7,15,"1",7,10,10,10,8,8,8,10,5,6,5,2,"0","0","0","0"
49,1,36,"1",11,8,16,"1",7,10,10,10,8,8,8,7,7,10,5,2,"0","0","0","0"
49,0,37,"0",11,7,10,"1",7,10,10,10,8,6,8,8,6,8,3,2,"0","0","0","0"
49,1,38,"1",11,8,15,"1",7,10,10,10,8,8,7,7,8,8,4,2,"0","0","0","0"
49,0,39,"0",11,7,13,"1",7,10,10,10,8,7,8,7,8,4,5,2,"0","0","0","0"
51,0,21,"0",5,5,7,"1",6,8,2,10,2,2,8,8,3,2,2,2,"0","0","0","0"
51,0,22,"0",5,2,4,"1",6,8,2,10,2,2,2,3,2,2,1,2,"0","0","0","0"
51,0,23,"0",5,2,8,"1",6,8,2,10,2,4,6,4,1,1,1,2,"0","0","0","0"
51,0,24,"1",5,6,13,"1",6,8,2,10,2,7,5,7,6,6,6,2,"0","0","0","0"
51,0,25,"0",5,3,9,"1",6,8,2,10,2,6,4,7,6,2,2,2,"0","0","0","0"
51,0,26,"1",5,6,12,"1",6,8,2,10,2,7,3,5,5,3,2,2,"0","0","0","0"
51,0,27,"1",5,6,8,"1",6,8,2,10,2,8,4,4,7,5,3,2,"0","0","0","0"
51,0,29,"0",5,6,12,"1",6,8,2,10,2,5,8,5,3,3,3,2,"1","0","0","0"
51,0,30,"0",5,4,8,"1",6,8,2,10,2,3,5,6,2,6,4,2,"0","0","1","0"
51,0,31,"1",5,6,11,"1",6,8,2,10,2,7,7,7,4,5,5,2,"0","1","1","0"
51,0,32,"0",5,8,13,"1",6,8,2,10,2,8,7,7,9,5,4,2,"0","0","0","0"
51,0,33,"0",5,6,9,"1",6,8,2,10,2,6,9,8,6,5,4,2,"0","0","0","0"
51,0,34,"0",5,6,9,"1",6,8,2,10,2,6,6,8,2,8,1,2,"0","0","0","0"
51,0,35,"0",5,3,10,"1",6,8,2,10,2,8,4,8,1,7,1,2,"0","0","0","0"
51,1,36,"1",5,5,10,"1",6,8,2,10,2,5,6,8,5,5,2,2,"0","0","0","0"
51,0,37,"0",5,7,13,"1",6,8,2,10,2,2,9,9,3,7,7,2,"0","0","0","0"
51,0,38,"0",5,8,15,"1",6,8,2,10,2,6,8,8,6,7,7,2,"0","0","1","0"
51,0,39,"0",5,9,10,"1",6,8,2,10,2,1,8,8,8,8,9,2,"0","0","1","0"
52,0,21,"0",8,6,12,"1",5,8,6,8,7,6,6,8,6,7,6,2,"0","0","0","0"
52,0,22,"0",8,4,6,"1",5,8,6,8,7,4,6,7,6,5,5,2,"0","1","0","0"
52,0,23,"0",8,5,11,"1",5,8,6,8,7,7,7,6,6,6,5,2,"0","0","0","0"
52,0,24,"0",8,4,11,"1",5,8,6,8,7,7,7,9,5,6,2,2,"0","0","0","0"
52,0,25,"1",8,7,12,"1",5,8,6,8,7,8,7,7,7,6,6,2,"0","0","0","0"
52,0,26,"1",8,7,12,"1",5,8,6,8,7,8,7,7,7,6,6,2,"0","0","0","0"
52,0,27,"1",8,7,8,"1",5,8,6,8,7,8,7,7,6,6,7,2,"0","0","0","0"
52,0,29,"0",8,5,13,"1",5,8,6,8,7,5,7,6,7,5,5,2,"0","0","0","0"
52,0,30,"0",8,5,12,"1",5,8,6,8,7,6,7,7,6,6,4,2,"0","0","1","0"
52,0,31,"1",8,7,13,"1",5,8,6,8,7,8,8,8,6,7,5,2,"1","0","1","0"
52,0,32,"1",8,7,12,"1",5,8,6,8,7,6,7,7,7,6,5,2,"0","0","0","0"
52,0,33,"0",8,5,13,"1",5,8,6,8,7,5,7,6,6,6,6,2,"0","0","0","0"
52,0,34,"0",8,5,9,"1",5,8,6,8,7,6,6,6,5,5,5,2,"0","0","0","0"
52,0,35,"1",8,6,13,"1",5,8,6,8,7,7,7,8,6,6,5,2,"0","0","0","0"
52,0,36,"1",8,6,9,"1",5,8,6,8,7,6,6,6,7,5,5,2,"0","0","0","0"
52,1,37,"1",8,6,11,"1",5,8,6,8,7,5,7,6,7,6,5,2,"0","0","0","0"
52,0,38,"0",8,5,11,"1",5,8,6,8,7,7,7,7,7,7,5,2,"0","0","1","0"
52,0,39,"0",8,5,11,"1",5,8,6,8,7,4,6,6,6,7,5,2,"0","0","1","0"
53,0,21,"0",6,7,13,"1",8,9,8,8,8,6,8,8,7,7,6,3,"0","0","0","0"
53,0,22,"0",6,7,15,"1",8,9,8,8,8,6,8,8,7,8,6,3,"0","0","0","0"
53,0,24,"0",6,7,15,"1",8,9,8,8,8,8,8,8,8,7,7,3,"0","0","0","0"
53,0,25,"1",6,8,15,"1",8,9,8,8,8,9,8,8,8,8,7,3,"0","1","0","0"
53,0,26,"1",6,8,14,"1",8,9,8,8,8,9,9,9,9,8,8,3,"1","0","0","0"
53,0,27,"1",6,8,11,"1",8,9,8,8,8,8,8,8,8,8,7,3,"0","0","0","0"
53,0,28,"0",6,7,15,"1",8,9,8,8,8,7,8,8,7,8,7,3,"0","0","0","0"
53,0,29,"0",6,7,15,"1",8,9,8,8,8,6,8,8,7,7,6,3,"0","0","0","0"
53,0,30,"0",6,7,16,"1",8,9,8,8,8,6,8,8,7,8,6,3,"0","0","0","1"
53,0,32,"1",6,7,14,"1",8,9,8,8,8,8,9,9,8,9,7,3,"0","0","0","0"
53,0,33,"0",6,7,13,"1",8,9,8,8,8,7,9,9,7,9,7,3,"0","0","0","0"
53,0,34,"1",6,8,13,"1",8,9,8,8,8,8,8,8,8,8,7,3,"0","0","0","0"
53,1,35,"1",6,8,16,"1",8,9,8,8,8,8,7,8,8,8,6,3,"0","0","0","0"
53,0,36,"0",6,6,13,"1",8,9,8,8,8,7,8,8,7,8,6,3,"0","0","0","0"
53,0,37,"0",6,7,13,"1",8,9,8,8,8,7,8,8,7,8,7,3,"0","0","0","0"
53,0,38,"0",6,6,8,"1",8,9,8,8,8,6,9,9,8,9,6,3,"0","0","0","0"
53,0,39,"0",6,6,13,"1",8,9,8,8,8,5,8,8,7,9,6,3,"0","0","0","0"
54,0,21,"0",9,5,11,"1",8,9,8,8,8,5,7,7,7,7,5,1,"0","0","0","0"
54,0,22,"0",9,6,10,"1",8,9,8,8,8,4,7,7,6,6,5,1,"0","0","0","0"
54,0,23,"1",9,7,13,"1",8,9,8,8,8,6,7,7,7,9,7,1,"0","0","0","0"
54,0,24,"1",9,7,14,"1",8,9,8,8,8,8,7,8,7,7,8,1,"0","0","0","0"
54,0,25,"1",9,7,13,"1",8,9,8,8,8,8,9,9,9,7,5,1,"1","0","0","0"
54,0,26,"1",9,7,10,"1",8,9,8,8,8,8,8,7,8,7,6,1,"0","0","0","0"
54,0,27,"1",9,8,9,"1",8,9,8,8,8,9,9,8,9,8,7,1,"0","0","0","0"
54,0,28,"0",9,7,11,"1",8,9,8,8,8,7,8,7,7,7,7,1,"0","0","0","0"
54,0,29,"0",9,6,12,"1",8,9,8,8,8,5,8,7,7,7,5,1,"0","0","0","0"
54,0,30,"0",9,6,12,"1",8,9,8,8,8,6,8,8,7,8,6,1,"0","0","0","0"
54,0,31,"1",9,7,12,"1",8,9,8,8,8,8,8,8,8,7,7,1,"0","0","0","0"
54,0,32,"1",9,7,14,"1",8,9,8,8,8,7,8,8,7,8,6,1,"0","0","0","0"
54,0,33,"0",9,6,11,"1",8,9,8,8,8,5,8,8,7,7,7,1,"0","0","0","0"
54,0,34,"1",9,7,12,"1",8,9,8,8,8,8,8,7,8,7,7,1,"0","0","1","0"
54,0,35,"1",9,7,14,"1",8,9,8,8,8,8,8,9,7,8,7,1,"0","0","0","0"
54,0,36,"0",9,7,11,"1",8,9,8,8,8,9,8,7,6,7,6,1,"0","0","0","0"
54,0,37,"0",9,7,10,"1",8,9,8,8,8,6,8,7,6,8,6,1,"0","1","0","0"
54,0,38,"0",9,6,11,"1",8,9,8,8,8,6,8,9,7,8,6,1,"0","0","0","1"
54,0,39,"0",9,6,11,"1",8,9,8,8,8,3,8,7,8,7,5,1,"0","0","0","0"
55,0,21,"0",10,6,14,"1",6,10,10,9,10,5,8,10,7,9,5,0,"1","0","0","0"
55,0,22,"0",10,7,14,"1",6,10,10,9,10,5,8,9,7,10,8,0,"0","0","0","0"
55,0,23,"0",10,7,13,"1",6,10,10,9,10,6,9,10,8,10,7,0,"0","0","0","0"
